Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Date_T,State_T,TotalSamples,Negative,Positive
14876,5/14/2021,8:00 AM,Chandigarh,-,-,44343,609,53393,4/20/2020,Uttar Pradesh,34326,32874,1184
14877,5/14/2021,8:00 AM,Chhattisgarh,-,-,761592,11289,892331,4/21/2020,Uttar Pradesh,37933,36378,1337
14878,5/14/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8197,4,9257,4/22/2020,Uttar Pradesh,42192,40263,1449
14879,5/14/2021,8:00 AM,Delhi,-,-,1274140,20618,1372475,4/23/2020,Uttar Pradesh,45483,43495,1510
14880,5/14/2021,8:00 AM,Goa,-,-,95240,1937,130130,4/24/2020,Uttar Pradesh,53166,51161,1621
14881,5/14/2021,8:00 AM,Gujarat,-,-,593666,8840,725353,4/25/2020,Uttar Pradesh,56851,54216,1793
14882,5/14/2021,8:00 AM,Haryana,-,-,555650,6238,665028,4/26/2020,Uttar Pradesh,61799,58492,1873
14883,5/14/2021,8:00 AM,Himachal Pradesh,-,-,108534,2131,150673,4/27/2020,Uttar Pradesh,67145,64139,1896
14884,5/14/2021,8:00 AM,Jammu and Kashmir,-,-,177948,2967,233763,4/28/2020,Uttar Pradesh,70307,67266,2053
14885,5/14/2021,8:00 AM,Jharkhand,-,-,253490,4290,306248,4/29/2020,Uttar Pradesh,73716,70436,2134
14886,5/14/2021,8:00 AM,Karnataka,-,-,1474678,20712,2088488,4/30/2020,Uttar Pradesh,78013,74864,2211
14887,5/14/2021,8:00 AM,Kerala,-,-,1605471,6150,2050889,5/1/2020,Uttar Pradesh,82459,79091,2328
14888,5/14/2021,8:00 AM,Ladakh,-,-,14208,161,15916,5/2/2020,Uttar Pradesh,85729,82356,2487
14889,5/14/2021,8:00 AM,Lakshadweep,-,-,3290,13,4395,5/3/2020,Uttar Pradesh,95841,91828,2645
14890,5/14/2021,8:00 AM,Madhya Pradesh,-,-,593752,6753,708621,5/4/2020,Uttar Pradesh,98300,94682,2766
14891,5/14/2021,8:00 AM,Maharashtra,-,-,4654731,78857,5269292,5/5/2020,Uttar Pradesh,105234,101389,2880
14892,5/14/2021,8:00 AM,Manipur,-,-,31491,536,37596,5/6/2020,Uttar Pradesh,109888,106043,2998
14893,5/14/2021,8:00 AM,Meghalaya,-,-,17582,268,21576,5/7/2020,Uttar Pradesh,113670,109628,3071
14894,5/14/2021,8:00 AM,Mizoram,-,-,6204,23,8377,5/8/2020,Uttar Pradesh,119688,115646,3214
14895,5/14/2021,8:00 AM,Nagaland,-,-,13528,177,17256,5/9/2020,Uttar Pradesh,124791,120764,3373
14896,5/14/2021,8:00 AM,Odisha,-,-,482345,2251,576297,5/10/2020,Uttar Pradesh,129955,125696,3467
14897,5/14/2021,8:00 AM,Puducherry,-,-,61336,1069,78973,5/11/2020,Uttar Pradesh,135760,131293,3573
14898,5/14/2021,8:00 AM,Punjab,-,-,384702,11297,475949,5/12/2020,Uttar Pradesh,140166,135754,3664
14899,5/14/2021,8:00 AM,Rajasthan,-,-,603319,6317,821525,5/13/2020,Uttar Pradesh,145637,141068,3578
14900,5/14/2021,8:00 AM,Sikkim,-,-,7485,192,10623,5/14/2020,Uttar Pradesh,153139,147755,3902
14901,5/14/2021,8:00 AM,Tamil Nadu,-,-,1298945,16768,1499485,5/15/2020,Uttar Pradesh,159282,153588,4057
14902,5/14/2021,8:00 AM,Telangana,-,-,456620,2867,516404,5/16/2020,Uttar Pradesh,163105,157001,4258
14903,5/14/2021,8:00 AM,Tripura,-,-,35146,426,39606,5/17/2020,Uttar Pradesh,172219,165832,4464
14904,5/14/2021,8:00 AM,Uttarakhand,-,-,189261,4245,271810,5/18/2020,Uttar Pradesh,176479,170132,4605
14905,5/14/2021,8:00 AM,Uttar Pradesh,-,-,1359676,16646,1580980,5/19/2020,Uttar Pradesh,182184,175412,4926
14906,5/14/2021,8:00 AM,West Bengal,-,-,930886,12857,1073956,5/20/2020,Uttar Pradesh,191164,184209,5175
14907,5/15/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6225,85,6542,5/21/2020,Uttar Pradesh,206811,199469,5515
14908,5/15/2021,8:00 AM,Andhra Pradesh,-,-,1175843,9173,1388803,5/22/2020,Uttar Pradesh,214060,207079,5735
14909,5/15/2021,8:00 AM,Arunachal Pradesh,-,-,19094,77,21373,5/23/2020,Uttar Pradesh,217867,210864,6017
14910,5/15/2021,8:00 AM,Assam,-,-,274247,2060,319632,5/24/2020,Uttar Pradesh,229621,222341,6268
14911,5/15/2021,8:00 AM,Bihar,-,-,544445,3670,637679,5/25/2020,Uttar Pradesh,235622,228173,6497
14912,5/15/2021,8:00 AM,Chandigarh,-,-,45268,617,54043,5/26/2020,Uttar Pradesh,240588,232290,6724
14913,5/15/2021,8:00 AM,Chhattisgarh,-,-,772500,11461,899925,5/27/2020,Uttar Pradesh,240588,239592,6991
14914,5/15/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8404,4,9335,5/28/2020,Uttar Pradesh,256267,247747,7170
14915,5/15/2021,8:00 AM,Delhi,-,-,1288280,20907,1380981,5/29/2020,Uttar Pradesh,270920,261911,7445
14916,5/15/2021,8:00 AM,Goa,-,-,98200,1998,132585,5/30/2020,Uttar Pradesh,279288,270160,7701
14917,5/15/2021,8:00 AM,Gujarat,-,-,609031,8944,735348,5/31/2020,Uttar Pradesh,289892,279569,8075
14918,5/15/2021,8:00 AM,Haryana,-,-,570227,6402,675636,6/1/2020,Uttar Pradesh,297903,287806,8361
14919,5/15/2021,8:00 AM,Himachal Pradesh,-,-,111896,2198,153717,6/2/2020,Uttar Pradesh,307621,296705,8729
14920,5/15/2021,8:00 AM,Jammu and Kashmir,-,-,181762,3027,236790,6/3/2020,Uttar Pradesh,317780,306672,8870
14921,5/15/2021,8:00 AM,Jharkhand,-,-,260602,4366,310024,6/4/2020,Uttar Pradesh,330663,318562,9237
14922,5/15/2021,8:00 AM,Karnataka,-,-,1510557,21085,2130267,6/5/2020,Uttar Pradesh,344717,332126,9733
14923,5/15/2021,8:00 AM,Kerala,-,-,1636790,6243,2085583,6/6/2020,Uttar Pradesh,355085,342360,10103
14924,5/15/2021,8:00 AM,Ladakh,-,-,14439,163,16156,6/7/2020,Uttar Pradesh,360258,346684,10536
14925,5/15/2021,8:00 AM,Lakshadweep,-,-,3392,13,4568,6/8/2020,Uttar Pradesh,380723,366630,10947
14926,5/15/2021,8:00 AM,Madhya Pradesh,-,-,605423,6841,716708,6/9/2020,Uttar Pradesh,391286,377667,11335
14927,5/15/2021,8:00 AM,Maharashtra,-,-,4707980,79552,5309215,6/10/2020,Uttar Pradesh,404637,390841,11610
14928,5/15/2021,8:00 AM,Manipur,-,-,31872,552,38322,6/11/2020,Uttar Pradesh,420669,405442,12088
14929,5/15/2021,8:00 AM,Meghalaya,-,-,17909,280,22203,6/12/2020,Uttar Pradesh,435601,421499,12619
14930,5/15/2021,8:00 AM,Mizoram,-,-,6411,23,8499,6/13/2020,Uttar Pradesh,449616,433754,13118
14931,5/15/2021,8:00 AM,Nagaland,-,-,13600,190,17531,6/14/2020,Uttar Pradesh,467702,442598,13615
14932,5/15/2021,8:00 AM,Odisha,-,-,491674,2273,588687,6/15/2020,Uttar Pradesh,466081,0,14091
14933,5/15/2021,8:00 AM,Puducherry,-,-,62424,1099,80947,6/16/2020,Uttar Pradesh,480047,0,14598
14934,5/15/2021,8:00 AM,Punjab,-,-,393148,11477,483984,6/17/2020,Uttar Pradesh,496206,0,15181
14935,5/15/2021,8:00 AM,Rajasthan,-,-,616589,6472,835814,6/18/2020,Uttar Pradesh,515280,0,15785
14936,5/15/2021,8:00 AM,Sikkim,-,-,7655,198,10855,6/19/2020,Uttar Pradesh,532505,0,16594
14937,5/15/2021,8:00 AM,Tamil Nadu,-,-,1318982,17056,1531377,6/20/2020,Uttar Pradesh,542972,0,17135
14938,5/15/2021,8:00 AM,Telangana,-,-,462981,2896,520709,6/21/2020,Uttar Pradesh,560697,0,17731
14939,5/15/2021,8:00 AM,Tripura,-,-,35396,429,40055,6/22/2020,Uttar Pradesh,574304,0,18322
14940,5/15/2021,8:00 AM,Uttarakhand,-,-,193780,4426,277585,6/23/2020,Uttar Pradesh,588186,0,18893
14941,5/15/2021,8:00 AM,Uttar Pradesh,-,-,1385855,16957,1596627,6/24/2020,Uttar Pradesh,603390,0,19557
14942,5/15/2021,8:00 AM,West Bengal,-,-,950017,12993,1094802,6/25/2020,Uttar Pradesh,620954,0,20193
14943,5/16/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6267,85,6568,6/26/2020,Uttar Pradesh,642833,0,20943
14944,5/16/2021,8:00 AM,Andhra Pradesh,-,-,1194582,9271,1411320,6/27/2020,Uttar Pradesh,663096,0,21549
14945,5/16/2021,8:00 AM,Arunachal Pradesh,-,-,19293,78,21622,6/28/2020,Uttar Pradesh,684296,0,22147
14946,5/16/2021,8:00 AM,Assam,-,-,277501,2123,324979,6/29/2020,Uttar Pradesh,707839,0,22828
14947,5/16/2021,8:00 AM,Bihar,-,-,558785,3743,645015,6/30/2020,Uttar Pradesh,727793,0,23492
14948,5/16/2021,8:00 AM,Chandigarh,-,-,46231,625,54703,7/1/2020,Uttar Pradesh,758915,0,24056
14949,5/16/2021,8:00 AM,Chhattisgarh,-,-,785598,11590,907589,7/2/2020,Uttar Pradesh,781584,0,24825
14950,5/16/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8576,4,9447,7/3/2020,Uttar Pradesh,810991,0,25797
14951,5/16/2021,8:00 AM,Delhi,-,-,1299872,21244,1387411,7/4/2020,Uttar Pradesh,834991,0,26554
14952,5/16/2021,8:00 AM,Goa,-,-,101712,2056,134542,7/5/2020,Uttar Pradesh,887997,0,27707
14953,5/16/2021,8:00 AM,Gujarat,-,-,624107,9039,744409,7/6/2020,Uttar Pradesh,917114,0,28636
14954,5/16/2021,8:00 AM,Haryana,-,-,582820,6546,685312,7/7/2020,Uttar Pradesh,947453,0,29968
14955,5/16/2021,8:00 AM,Himachal Pradesh,-,-,116033,2254,157862,7/8/2020,Uttar Pradesh,1003280,0,31156
14956,5/16/2021,8:00 AM,Jammu and Kashmir,-,-,185902,3090,240467,7/9/2020,Uttar Pradesh,1036106,0,32362
14957,5/16/2021,8:00 AM,Jharkhand,-,-,267364,4431,313181,7/10/2020,Uttar Pradesh,1074112,0,33700
14958,5/16/2021,8:00 AM,Karnataka,-,-,1544982,21434,2171931,7/11/2020,Uttar Pradesh,1116466,0,35092
14959,5/16/2021,8:00 AM,Kerala,-,-,1666232,6339,2118263,7/12/2020,Uttar Pradesh,1156089,0,36476
14960,5/16/2021,8:00 AM,Ladakh,-,-,14619,165,16333,7/13/2020,Uttar Pradesh,1192089,0,38130
14961,5/16/2021,8:00 AM,Lakshadweep,-,-,3487,13,4650,7/14/2020,Uttar Pradesh,1231939,0,39724
14962,5/16/2021,8:00 AM,Madhya Pradesh,-,-,617396,6913,724279,7/15/2020,Uttar Pradesh,1277241,0,41383
14963,5/16/2021,8:00 AM,Maharashtra,-,-,4767053,80512,5344063,7/16/2020,Uttar Pradesh,1325327,0,43441
14964,5/16/2021,8:00 AM,Manipur,-,-,32275,562,39052,7/17/2020,Uttar Pradesh,1379534,0,
14965,5/16/2021,8:00 AM,Meghalaya,-,-,18124,301,22763,7/18/2020,Uttar Pradesh,1426303,0,47036
14966,5/16/2021,8:00 AM,Mizoram,-,-,6498,24,8680,7/19/2020,Uttar Pradesh,1470426,0,49286
14967,5/16/2021,8:00 AM,Nagaland,-,-,13654,196,17835,7/20/2020,Uttar Pradesh,1513827,0,51160
14968,5/16/2021,8:00 AM,Odisha,-,-,502455,2294,600492,7/21/2020,Uttar Pradesh,1554116,0,
14969,5/16/2021,8:00 AM,Puducherry,-,-,64198,1119,82545,7/22/2020,Uttar Pradesh,1600000,0,55588
14970,5/16/2021,8:00 AM,Punjab,-,-,401273,11693,490755,7/23/2020,Uttar Pradesh,1654651,0,58104
14971,5/16/2021,8:00 AM,Rajasthan,-,-,634070,6621,849389,7/24/2020,Uttar Pradesh,1705348,0,60771
14972,5/16/2021,8:00 AM,Sikkim,-,-,7857,203,11070,7/25/2020,Uttar Pradesh,1762416,0,63742
14973,5/16/2021,8:00 AM,Tamil Nadu,-,-,1339887,17359,1565035,7/26/2020,Uttar Pradesh,1834297,0,67048
14974,5/16/2021,8:00 AM,Telangana,-,-,469007,2928,525007,7/27/2020,Uttar Pradesh,1941259,0,70493
14975,5/16/2021,8:00 AM,Tripura,-,-,35522,431,40816,7/28/2020,Uttar Pradesh,2033089,0,73951
14976,5/16/2021,8:00 AM,Uttarakhand,-,-,198616,4623,283239,7/29/2020,Uttar Pradesh,2120843,0,77334
14977,5/16/2021,8:00 AM,Uttar Pradesh,-,-,1414259,17238,1609140,7/30/2020,Uttar Pradesh,2209810,0,81039
14978,5/16/2021,8:00 AM,West Bengal,-,-,969228,13137,1114313,7/31/2020,Uttar Pradesh,2325428,0,
14979,5/17/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6283,88,6603,8/1/2020,Uttar Pradesh,2418809,0,89068
14980,5/17/2021,8:00 AM,Andhra Pradesh,-,-,1215683,9372,1435491,8/2/2020,Uttar Pradesh,2533631,0,92921
14981,5/17/2021,8:00 AM,Arunachal Pradesh,-,-,19461,81,21802,8/3/2020,Uttar Pradesh,2623260,0,97362
14982,5/17/2021,8:00 AM,Assam,-,-,281726,2179,328629,8/4/2020,Uttar Pradesh,2689973,0,100310
14983,5/17/2021,8:00 AM,Bihar,-,-,572987,3832,651909,8/6/2020,Uttar Pradesh,2797687,0,108974
14984,5/17/2021,8:00 AM,Chandigarh,-,-,47088,635,55367,8/7/2020,Uttar Pradesh,2893424,0,113440
14985,5/17/2021,8:00 AM,Chhattisgarh,-,-,797150,11734,912477,8/8/2020,Uttar Pradesh,2996406,0,118038
14986,5/17/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8745,4,9550,8/9/2020,Uttar Pradesh,3118567,0,
14987,5/17/2021,8:00 AM,Delhi,-,-,1309578,21506,1393867,8/10/2020,Uttar Pradesh,3209587,0,126722
14988,5/17/2021,8:00 AM,Goa,-,-,105505,2099,135856,8/11/2020,Uttar Pradesh,3314435,0,
14989,5/17/2021,8:00 AM,Gujarat,-,-,638590,9121,752619,8/12/2020,Uttar Pradesh,3412346,0,
14990,5/17/2021,8:00 AM,Haryana,-,-,597676,6685,694427,8/13/2020,Uttar Pradesh,3501127,0,
14991,5/17/2021,8:00 AM,Himachal Pradesh,-,-,121007,2324,160240,8/14/2020,Uttar Pradesh,3598210,0,
14992,5/17/2021,8:00 AM,Jammu and Kashmir,-,-,189836,3149,244608,8/15/2020,Uttar Pradesh,3695700,0,
14993,5/17/2021,8:00 AM,Jharkhand,-,-,274483,4479,315502,8/16/2020,Uttar Pradesh,3786633,0,
14994,5/17/2021,8:00 AM,Karnataka,-,-,1581457,21837,2203462,8/17/2020,Uttar Pradesh,3872640,0,
14995,5/17/2021,8:00 AM,Kerala,-,-,1700528,6428,2147967,8/18/2020,Uttar Pradesh,3966848,0,
14996,5/17/2021,8:00 AM,Ladakh,-,-,14741,165,16452,8/19/2020,Uttar Pradesh,4075174,0,
14997,5/17/2021,8:00 AM,Lakshadweep,-,-,3633,14,4767,8/20/2020,Uttar Pradesh,4184690,0,
14998,5/17/2021,8:00 AM,Madhya Pradesh,-,-,629741,6992,731385,8/21/2020,Uttar Pradesh,4294980,0,
14999,5/17/2021,8:00 AM,Maharashtra,-,-,4826371,81486,5378452,8/22/2020,Uttar Pradesh,4420101,0,
15000,5/17/2021,8:00 AM,Manipur,-,-,32674,578,39729,8/23/2020,Uttar Pradesh,4551619,0,
15001,5/17/2021,8:00 AM,Meghalaya,-,-,18478,320,23332,8/24/2020,Uttar Pradesh,4674620,0,
15002,5/17/2021,8:00 AM,Mizoram,-,-,6687,25,8829,8/25/2020,Uttar Pradesh,4796488,0,
15003,5/17/2021,8:00 AM,Nagaland,-,-,13767,209,18076,8/26/2020,Uttar Pradesh,4941679,0,
15004,5/17/2021,8:00 AM,Odisha,-,-,514532,2313,612224,8/27/2020,Uttar Pradesh,5080205,0,
15005,5/17/2021,8:00 AM,Puducherry,-,-,65689,1151,84506,8/28/2020,Uttar Pradesh,5202557,0,
15006,5/17/2021,8:00 AM,Punjab,-,-,410332,11895,497705,8/29/2020,Uttar Pradesh,5350704,0,
15007,5/17/2021,8:00 AM,Rajasthan,-,-,658510,6777,859669,8/30/2020,Uttar Pradesh,5490354,0,
15008,5/17/2021,8:00 AM,Sikkim,-,-,8109,205,11410,8/31/2020,Uttar Pradesh,5626897,0,
15009,5/17/2021,8:00 AM,Tamil Nadu,-,-,1361204,17670,1598216,9/1/2020,Uttar Pradesh,5776664,0,
15010,5/17/2021,8:00 AM,Telangana,-,-,474899,2955,528823,9/2/2020,Uttar Pradesh,5913584,0,
15011,5/17/2021,8:00 AM,Tripura,-,-,35816,441,41151,9/3/2020,Uttar Pradesh,6050449,0,
15012,5/17/2021,8:00 AM,Uttarakhand,-,-,203673,4811,287286,9/4/2020,Uttar Pradesh,6196994,0,
15013,5/17/2021,8:00 AM,Uttar Pradesh,-,-,1439096,17546,1619645,9/5/2020,Uttar Pradesh,6345223,0,
15014,5/17/2021,8:00 AM,West Bengal,-,-,988341,13284,1133430,9/6/2020,Uttar Pradesh,6500969,0,
15015,5/18/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6329,89,6638,9/7/2020,Uttar Pradesh,6631318,0,
15016,5/18/2021,8:00 AM,Andhra Pradesh,-,-,1233017,9481,1454052,9/8/2020,Uttar Pradesh,6773289,0,
15017,5/18/2021,8:00 AM,Arunachal Pradesh,-,-,19675,85,22106,9/9/2020,Uttar Pradesh,6917773,0,
15018,5/18/2021,8:00 AM,Assam,-,-,286463,2271,335023,9/10/2020,Uttar Pradesh,7067208,0,
15019,5/18/2021,8:00 AM,Bihar,-,-,584203,3928,657829,9/11/2020,Uttar Pradesh,7217980,0,
15020,5/18/2021,8:00 AM,Chandigarh,-,-,47964,641,55987,9/12/2020,Uttar Pradesh,7358472,0,
15021,5/18/2021,8:00 AM,Chhattisgarh,-,-,811015,11883,919054,9/13/2020,Uttar Pradesh,7505653,0,
15022,5/18/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8845,4,9599,9/14/2020,Uttar Pradesh,7636000,0,
15023,5/18/2021,8:00 AM,Delhi,-,-,1320496,21846,1398391,9/15/2020,Uttar Pradesh,7784281,0,
15024,5/18/2021,8:00 AM,Goa,-,-,109513,2152,137418,9/16/2020,Uttar Pradesh,7938533,0,
15025,5/18/2021,8:00 AM,Gujarat,-,-,650932,9202,759754,9/17/2020,Uttar Pradesh,8089882,0,
15026,5/18/2021,8:00 AM,Haryana,-,-,611955,6799,701915,9/18/2020,Uttar Pradesh,8245710,0,
15027,5/18/2021,8:00 AM,Himachal Pradesh,-,-,124771,2382,163786,9/19/2020,Uttar Pradesh,8399785,0,
15028,5/18/2021,8:00 AM,Jammu and Kashmir,-,-,193878,3222,247952,9/20/2020,Uttar Pradesh,8540604,0,
15029,5/18/2021,8:00 AM,Jharkhand,-,-,279946,4539,318009,9/21/2020,Uttar Pradesh,8676627,0,
15030,5/18/2021,8:00 AM,Karnataka,-,-,1616092,22313,2242065,9/22/2020,Uttar Pradesh,8826726,0,
15031,5/18/2021,8:00 AM,Kerala,-,-,1800179,6515,2169369,9/23/2020,Uttar Pradesh,8992424,0,
15032,5/18/2021,8:00 AM,Ladakh,-,-,14875,165,16582,9/24/2020,Uttar Pradesh,9145828,0,
15033,5/18/2021,8:00 AM,Lakshadweep,-,-,3764,14,4986,9/25/2020,Uttar Pradesh,9310258,0,
15034,5/18/2021,8:00 AM,Madhya Pradesh,-,-,641254,7069,737306,9/26/2020,Uttar Pradesh,9467186,0,
15035,5/18/2021,8:00 AM,Maharashtra,-,-,4874582,82486,5405068,9/27/2020,Uttar Pradesh,9625076,0,
15036,5/18/2021,8:00 AM,Manipur,-,-,33129,592,40059,9/28/2020,Uttar Pradesh,9776894,0,
15037,5/18/2021,8:00 AM,Meghalaya,-,-,18715,336,23966,9/29/2020,Uttar Pradesh,9937675,0,
15038,5/18/2021,8:00 AM,Mizoram,-,-,6932,28,9068,9/30/2020,Uttar Pradesh,10098896,0,
15039,5/18/2021,8:00 AM,Nagaland,-,-,13880,216,18349,10/1/2020,Uttar Pradesh,10263709,0,
15040,5/18/2021,8:00 AM,Odisha,-,-,526353,2335,622981,10/2/2020,Uttar Pradesh,10426042,0,
15041,5/18/2021,8:00 AM,Puducherry,-,-,67390,1179,85952,10/3/2020,Uttar Pradesh,10579701,0,
15042,5/18/2021,8:00 AM,Punjab,-,-,418884,12086,504586,10/4/2020,Uttar Pradesh,10739169,0,
15043,5/18/2021,8:00 AM,Rajasthan,-,-,687969,6934,871266,10/5/2020,Uttar Pradesh,10888520,0,
15044,5/18/2021,8:00 AM,Sikkim,-,-,8333,210,11480,10/6/2020,Uttar Pradesh,11044860,0,
15045,5/18/2021,8:00 AM,Tamil Nadu,-,-,1381690,18005,1631291,10/7/2020,Uttar Pradesh,11208621,0,
15046,5/18/2021,8:00 AM,Telangana,-,-,480458,2985,532784,10/8/2020,Uttar Pradesh,11375818,0,
15047,5/18/2021,8:00 AM,Tripura,-,-,36085,445,41897,10/9/2020,Uttar Pradesh,11549475,0,
15048,5/18/2021,8:00 AM,Uttarakhand,-,-,207363,5034,291005,10/10/2020,Uttar Pradesh,11726075,0,
15049,5/18/2021,8:00 AM,Uttar Pradesh,-,-,1462141,17817,1628990,10/11/2020,Uttar Pradesh,11898777,0,
15050,5/18/2021,8:00 AM,West Bengal,-,-,1007442,13431,1152433,10/12/2020,Uttar Pradesh,12041107,0,
15051,5/19/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6359,92,6674,10/13/2020,Uttar Pradesh,12192619,0,
15052,5/19/2021,8:00 AM,Andhra Pradesh,-,-,1254291,9580,1475372,10/14/2020,Uttar Pradesh,12355046,0,
15053,5/19/2021,8:00 AM,Arunachal Pradesh,-,-,19977,88,22462,10/15/2020,Uttar Pradesh,12509210,0,
15054,5/19/2021,8:00 AM,Assam,-,-,290774,2344,340858,10/16/2020,Uttar Pradesh,12679476,0,
15055,5/19/2021,8:00 AM,Bihar,-,-,595377,4039,664115,10/17/2020,Uttar Pradesh,12841878,0,
15056,5/19/2021,8:00 AM,Chandigarh,-,-,48831,647,56513,10/18/2020,Uttar Pradesh,13011893,0,
15057,5/19/2021,8:00 AM,Chhattisgarh,-,-,823113,12036,925531,10/19/2020,Uttar Pradesh,13147388,0,
15058,5/19/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8944,4,9652,10/20/2020,Uttar Pradesh,13298742,0,
15059,5/19/2021,8:00 AM,Delhi,-,-,1329899,22111,1402873,10/21/2020,Uttar Pradesh,13445758,0,
15060,5/19/2021,8:00 AM,Goa,-,-,112633,2197,138776,10/22/2020,Uttar Pradesh,13603679,0,
15061,5/19/2021,8:00 AM,Gujarat,-,-,660489,9269,766201,10/23/2020,Uttar Pradesh,13756000,0,
15062,5/19/2021,8:00 AM,Haryana,-,-,626852,6923,709689,10/24/2020,Uttar Pradesh,13908303,0,
15063,5/19/2021,8:00 AM,Himachal Pradesh,-,-,129330,2460,166678,10/25/2020,Uttar Pradesh,14025713,0,
15064,5/19/2021,8:00 AM,Jammu and Kashmir,-,-,197701,3293,251919,10/26/2020,Uttar Pradesh,14138340,0,
15065,5/19/2021,8:00 AM,Jharkhand,-,-,284805,4601,320934,10/27/2020,Uttar Pradesh,14276788,0,
15066,5/19/2021,8:00 AM,Karnataka,-,-,1674487,22838,2272374,10/28/2020,Uttar Pradesh,14431272,0,
15067,5/19/2021,8:00 AM,Kerala,-,-,1846105,6612,2200706,10/29/2020,Uttar Pradesh,14569242,0,
15068,5/19/2021,8:00 AM,Ladakh,-,-,15031,170,16784,10/30/2020,Uttar Pradesh,14717483,0,
15069,5/19/2021,8:00 AM,Lakshadweep,-,-,3915,15,5212,10/31/2020,Uttar Pradesh,14863388,0,
15070,5/19/2021,8:00 AM,Madhya Pradesh,-,-,652612,7139,742718,11/1/2020,Uttar Pradesh,15013388,0,
15071,5/19/2021,8:00 AM,Maharashtra,-,-,4927480,83777,5433506,11/2/2020,Uttar Pradesh,15149160,0,
15072,5/19/2021,8:00 AM,Manipur,-,-,33466,612,40683,11/3/2020,Uttar Pradesh,15307285,0,
15073,5/19/2021,8:00 AM,Meghalaya,-,-,19185,355,24872,11/4/2020,Uttar Pradesh,15454280,0,
15074,5/19/2021,8:00 AM,Mizoram,-,-,7094,29,9252,11/5/2020,Uttar Pradesh,15609500,0,
15075,5/19/2021,8:00 AM,Nagaland,-,-,14079,228,18714,11/6/2020,Uttar Pradesh,15762543,0,
15076,5/19/2021,8:00 AM,Odisha,-,-,536595,2357,633302,11/7/2020,Uttar Pradesh,15923624,0,
15077,5/19/2021,8:00 AM,Puducherry,-,-,69060,1212,87749,11/8/2020,Uttar Pradesh,16089592,0,
15078,5/19/2021,8:00 AM,Punjab,-,-,427058,12317,511652,11/9/2020,Uttar Pradesh,16227845,0,
15079,5/19/2021,8:00 AM,Rajasthan,-,-,713129,7080,879664,11/10/2020,Uttar Pradesh,16377058,0,
15080,5/19/2021,8:00 AM,Sikkim,-,-,8427,212,11689,11/11/2020,Uttar Pradesh,16532078,0,
15081,5/19/2021,8:00 AM,Tamil Nadu,-,-,1403052,18369,1664350,11/12/2020,Uttar Pradesh,16684729,0,
15082,5/19/2021,8:00 AM,Telangana,-,-,485644,3012,536766,11/13/2020,Uttar Pradesh,16841812,0,
15083,5/19/2021,8:00 AM,Tripura,-,-,36402,450,42776,11/14/2020,Uttar Pradesh,16967468,0,
15084,5/19/2021,8:00 AM,Uttarakhand,-,-,214426,5132,295790,11/15/2020,Uttar Pradesh,17049440,0,
15085,5/19/2021,8:00 AM,Uttar Pradesh,-,-,1483249,18072,1637663,11/16/2020,Uttar Pradesh,17122647,0,
15086,5/19/2021,8:00 AM,West Bengal,-,-,1026492,13576,1171861,11/17/2020,Uttar Pradesh,17210174,0,
15087,5/20/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6385,95,6709,11/18/2020,Uttar Pradesh,17321490,0,
15088,5/20/2021,8:00 AM,Andhra Pradesh,-,-,1279110,9686,1498532,11/19/2020,Uttar Pradesh,17474973,0,
15089,5/20/2021,8:00 AM,Arunachal Pradesh,-,-,20125,89,22799,11/20/2020,Uttar Pradesh,17636904,0,
15090,5/20/2021,8:00 AM,Assam,-,-,294831,2433,347001,11/21/2020,Uttar Pradesh,17810564,0,
15091,5/20/2021,8:00 AM,Bihar,-,-,607420,4143,670174,11/22/2020,Uttar Pradesh,17985811,0,
15092,5/20/2021,8:00 AM,Chandigarh,-,-,49701,656,56927,11/23/2020,Uttar Pradesh,18121693,0,
15093,5/20/2021,8:00 AM,Chhattisgarh,-,-,833161,12182,931211,11/24/2020,Uttar Pradesh,18292171,0,
15094,5/20/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9088,4,9748,11/25/2020,Uttar Pradesh,18470887,0,
15095,5/20/2021,8:00 AM,Delhi,-,-,1339326,22346,1406719,11/26/2020,Uttar Pradesh,18636313,0,
15096,5/20/2021,8:00 AM,Goa,-,-,114793,2228,139985,11/27/2020,Uttar Pradesh,18819807,0,
15097,5/20/2021,8:00 AM,Gujarat,-,-,669490,9340,771447,11/28/2020,Uttar Pradesh,18994692,0,
